company_id,company_name,cash_flow_date,fiscal_year,fiscal_quarter,period_label,period,version,revenue,net_sales,net_sales_local,net_sales_at_entry,net_sales_at_entry_local,adj_ebitda,ltm_adj_ebitda,ebitda,ltm_ebitda_actual,ltm_ebitda_actual_local,ltm_ebitda_at_entry,ltm_ebitda_at_entry_local,ltm_credit_agreement_ebitda,ltm_free_cash_flow,ltm_capex,ltm_cash_interest,ltm_cash_taxes,ltm_change_nwc,ltm_principal_payments,cash,net_debt,net_debt_local,net_debt_at_entry,net_debt_at_entry_local,net_debt_credit_agreement,total_gross_debt,floating_rate_debt,fixed_rate_debt,pik_debt,senior_secured_debt,other_debt,net_leverage,net_leverage_at_entry,gross_leverage,total_net_leverage,senior_secured_leverage,interest_coverage,debt_service_coverage,tev,tev_local,tev_at_entry,tev_at_entry_local,tev_to_ebitda,tev_to_ebitda_at_entry,tev_to_revenue,tev_to_revenue_at_entry,gross_irr,gross_moi,total_cost,unrealized_value,realized_proceeds,total_value,fund_current_ownership,fund_ownership_at_entry,tsg_current_ownership,tsg_ownership_at_entry,adj_ebitda_margin_pct,ebitda_margin_pct,gross_margin_pct,gross_profit,ltm_revenue
41a173ae-cc52-4a23-9ac4-47c688fc1af8,Mavis,2024-12-31,2024,4,Q4 2024,Quarterly,Actual,4062.840598,4062.840598,,1600.0,,527.2,527.2,605.9,605.9,,374.0,,605.9,-118.705,478.63,260.049,98.4,68.875,29.229,45.495626,3492.3,,2617.724348,,3492.304374,3537.8,2756.2,720.0,0.0,2756.2,61.6,5.763822,6.999263,5.838917,5.76383,4.548935,2.02731,0.167901,9479.0,,5850.0,,15.644496,15.641711,2.333097,3.65625,0.160021,1.7,451.0,758.0,0.0,757.9,0.14305,0.158661,0.320296,0.320847,0.12976142855801995,0.14913211222174558,,,
41a173ae-cc52-4a23-9ac4-47c688fc1af8,Mavis,2025-03-31,2025,1,Q1 2025,Quarterly,Actual,4215.02,4215.02,,1600.0,,536.7,536.7,683.0,683.0,,374.0,,603.0,-27.289,474.961,241.773,97.268,-8.24,23.947,101.800833,4412.0,,2617.724348,,3514.399167,3616.2,2831.2,720.0,0.0,2831.2,65.0,6.459736,6.999263,5.997015,5.828191,4.695191,2.219851,0.232346,10683.2,,5850.0,,15.641581,15.641711,2.534555,3.65625,0.162,1.8,451.0,791.0,0.0,790.5,0.14305,,0.320296,0.320847,0.12733035667683665,0.16203956327609356,,,
41a173ae-cc52-4a23-9ac4-47c688fc1af8,Mavis,2025-06-30,2025,2,Q2 2025,Quarterly,Actual,4265.0,4265.0,,1600.0,,570.6,570.6,696.5,696.5,,374.0,,696.5,88.434,446.099,235.918,59.464,-23.397,27.454,109.0,4367.5,,2617.724348,,4366.5,4475.5,3692.0,720.0,0.0,3692.0,63.5,6.270639,6.999263,6.4257,6.269203,5.30079,2.418637,0.472719,10894.2,,5850.0,,15.64135,15.641711,2.554326,3.65625,0.188,2.0,451.0,897.0,0.0,897.0,0.143,0.158661,0.32,0.320847,0.13378663540445487,0.16330597889800702,,,
41a173ae-cc52-4a23-9ac4-47c688fc1af8,Mavis,2025-09-30,2025,3,Q3 2025,Quarterly,Actual,4335.0,4335.0,,1600.0,,606.207225,606.207225,737.757992,737.757992,,374.0,,737.757992,166.482225,407.961,246.187,76.377,-44.613,30.89,65.381063,4407.357008,,2617.724348,,4406.356202,4471.737265,3682.8,720.0,0.0,3682.8,68.937265,5.973987,6.999263,6.061252,5.972631,4.991881,2.462385,0.715491,12173.006865,,5850.0,,16.5,15.641711,2.808075,3.65625,0.198,2.2,451.0,971.0,0.0,971.0,0.143,0.158661,0.32,0.320847,0.13984019031141867,0.1701863880046136,,,
41a173ae-cc52-4a23-9ac4-47c688fc1af8,Mavis,2025-12-31,2025,4,Q4 2025,Quarterly,Actual,,,,,,650.60607,650.60607,,,,,,837.446539,,,,,,,82.884761,,,,,,,0.0,,,0.0,65.632392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2017-09-30,2017,3,Q3 2017,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2017-12-31,2017,4,Q4 2017,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2018-03-31,2018,1,Q1 2018,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2018-06-30,2018,2,Q2 2018,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2018-09-30,2018,3,Q3 2018,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2018-12-31,2018,4,Q4 2018,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2019-03-31,2019,1,Q1 2019,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2019-06-30,2019,2,Q2 2019,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2019-09-30,2019,3,Q3 2019,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2019-12-31,2019,4,Q4 2019,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2020-03-31,2020,1,Q1 2020,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,12.600817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2020-06-30,2020,2,Q2 2020,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,19.147224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2020-09-30,2020,3,Q3 2020,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,11.761825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2020-12-31,2020,4,Q4 2020,Quarterly,Actual,242.035225,242.035225,,150.497024,,,,58.323094,58.323094,,39.747841,,,,,,,,,2.489773,209.462033,,210.038,,,,,,,,,3.591408,5.284262,,,,,,677.667464,,500.0,,11.619196,12.5793,2.799871,3.322325,0.274448,1.680828,148.002873,230.890185,17.877139,248.767324,,,,,,0.2409694456664314,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2021-03-31,2021,1,Q1 2021,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2021-06-30,2021,2,Q2 2021,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2021-09-30,2021,3,Q3 2021,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2021-12-31,2021,4,Q4 2021,Quarterly,Actual,289.641655,289.641655,,167.138,,,,67.327327,67.327327,,43.032,,,,,,,,,3.696124,212.770543,,210.038,,,,,,,,,3.16024,4.880972,,,,,,841.591586,,500.0,,12.5,11.61926,2.90563,2.99154,0.305278,2.271806,148.002873,308.203782,28.030098,336.23388,0.491809,0.491809,,,,0.23245042913458008,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2022-03-31,2022,1,Q1 2022,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,22.000704,,,,,,379.1375,379.1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2022-06-30,2022,2,Q2 2022,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2022-09-30,2022,3,Q3 2022,Quarterly,Actual,,,,,,,,,,,,,,,,,,,-1.796893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2022-12-31,2022,4,Q4 2022,Quarterly,Actual,281.053,281.053,,167.138,,,,37.736,37.736,,43.032,,,,,,,,176.903304,7.394323,410.4092,,210.038,,,392.220163,392.220163,,,,,10.8758,4.880972,,,,,,695.818,,500.0,,18.439103,11.61926,2.475754,2.99154,0.157,1.694564,148.055505,139.72977,111.1597,250.88947,0.491809,0.491809,0.736513,0.736513,,0.13426649066190363,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2023-03-31,2023,1,Q1 2023,Quarterly,Actual,,,,,,,,,,,,,,,,,,8.843549,-7.111831,3.881197,,,,,,391.232663,391.232663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2023-06-30,2023,2,Q2 2023,Quarterly,Actual,,,,,,,,,,,,,,,,,,-2.921356,-2.039608,12.399595,,,,,,390.245163,390.245163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2023-09-30,2023,3,Q3 2023,Quarterly,Actual,,,,,,,,,,,,,,,,,,-14.739703,176.663009,22.43147,,,,,,389.257663,389.257663,,,390.245163,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2023-12-31,2023,4,Q4 2023,Quarterly,Actual,303.31932,303.31932,,167.138,,62.907792,62.907792,62.907792,62.907792,,43.032,,75.575352,73.479184,1.851013,39.659419,16.17118,-28.593585,4.672725,15.794389,367.475774,,210.038,,,383.270163,383.270163,0.0,0.0,383.270163,0.182663,4.862376,4.880972,5.071365,4.862376,5.071365,1.586201,1.377258,730.937969,,500.0,,11.619196,11.61926,2.409797,2.99154,0.175469,1.986735,148.055503,177.6,116.547,294.147,0.491809,0.491809,,,0.2073979066021907,0.2073979066021907,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2024-03-31,2024,1,Q1 2024,Quarterly,Actual,308.8,308.8,,167.138,,67.42,67.42,67.422702,67.422702,,43.032,,74.1,58.89,1.3,40.04,14.12,-6.89,2.46,13.49,370.46,,210.038,,378.61,392.1,392.1,0.0,0.0,391.92,0.18,5.494588,4.880972,5.291498,5.109447,5.289069,1.683816,1.555765,783.4,,500.0,,11.619232,11.61926,2.536917,2.99154,0.187441,2.14771,148.055505,201.0,116.980303,317.980303,,0.491809,0.736513,0.736513,0.21832901554404144,0.21833776554404144,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2024-06-30,2024,2,Q2 2024,Quarterly,Actual,297.549291,297.549291,,167.138,,68.529,68.529,68.529168,68.529168,,43.032,,69.327,41.446,1.644,40.423,16.693,8.746,2.457,3.189,383.08974,,210.038,,379.924,383.113,383.113,0.0,0.0,382.933,0.18,5.590171,4.880972,5.526173,5.480174,5.523577,1.695297,1.559818,796.253834,,500.0,,11.619196,11.61926,2.67604,2.99154,0.184197,2.17486,148.055503,200.8,120.606628,322.0,,0.491809,0.736513,0.736513,0.2303114209067297,0.23031198551906482,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2024-09-30,2024,3,Q3 2024,Quarterly,Actual,288.303877,288.303877,,167.138,,70.237139,70.237139,70.237139,70.237139,,43.032,,70.237139,35.047409,1.769372,40.25785,19.292312,14.128046,3.406916,3.864128,380.594205,,210.038,,376.260872,380.125,380.125,0.0,0.0,380.125,0.0,5.418703,4.880972,5.412023,5.357007,5.412023,1.744682,1.568032,793.785032,,500.0,,11.3015,11.61926,2.753293,2.99154,0.18018,2.2,148.0,201.0,123.0,324.0,,0.491809,0.736513,0.736513,0.2436219024553735,0.2436219024553735,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2024-12-31,2024,4,Q4 2024,Quarterly,Actual,286.389,286.389,,167.138,,70.102,70.102,70.102,70.102,,43.032,,70.102,52.359,2.051,39.59,19.996,-4.304,3.407,16.577,363.394,,210.038,,362.561,379.138,379.138,0.0,0.0,379.138,0.0,5.183789,4.880972,5.408376,5.171907,5.408376,1.7707,1.582692,776.6,,500.0,,11.078143,11.61926,2.711696,2.99154,0.177381,2.2,148.0,201.0,127.0,328.0,0.491809,0.491809,0.736513,0.736513,0.24477895449895073,0.24477895449895073,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2025-03-31,2025,1,Q1 2025,Quarterly,Actual,275.1,275.1,,167.138,,64.6,64.6,64.6,64.6,,43.032,,64.6,57.595,2.187,38.485,19.298,-14.48,3.407,9.2,370.1,,210.038,,368.95,378.15,378.15,0.0,0.0,377.79695,0.35305,5.729102,4.880972,5.853715,5.7113,5.84825,1.678576,1.489855,684.231878,,500.0,,10.591825,11.61926,2.487211,2.99154,0.141,1.9,148.0,153.0,127.0,280.0,0.491809,,0.736513,0.736513,0.2348237004725554,0.2348237004725554,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2025-06-30,2025,2,Q2 2025,Quarterly,Actual,276.0,276.0,,167.138,,64.3,64.3,64.4,64.4,,43.032,,64.3,57.479,1.969,37.1,12.89,-8.038,3.407,9.2,369.0,,210.038,,368.95,378.15,378.15,0.0,0.0,377.79695,0.35305,5.729814,4.880972,5.881026,5.737947,5.875536,1.733154,1.538771,683.0,,500.0,,10.60559,11.61926,2.474638,2.99154,0.139,1.9,148.0,153.0,128.0,281.0,0.491809,0.491809,0.736513,0.736513,0.23297101449275362,0.23333333333333336,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2025-09-30,2025,3,Q3 2025,Quarterly,Actual,284.475403,284.475403,,167.138,,67.500552,67.500552,67.500552,67.500552,,43.032,,67.500552,61.00471,1.796257,35.966911,9.056967,-4.357382,3.406916,17.316652,360.370965,,210.038,,359.370965,376.687617,376.687617,0.0,0.0,376.334567,0.35305,5.338785,4.880972,5.580512,5.323971,5.575281,1.87674,1.66873,674.330516,,500.0,,9.99,11.61926,2.370435,2.99154,0.136,1.9,148.0,153.0,129.0,282.0,0.491809,0.491809,0.736513,0.736513,0.2372808027975621,0.2372808027975621,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2025-12-31,2025,4,Q4 2025,Quarterly,Actual,,,,,,,,,,,,,,,,,,-3.134487,,27.242273,,,,,,375.700117,375.700117,,,375.700117,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c329fe81-d777-4863-a5ae-a5e069f7b91f,Powerstop,2026-03-31,2026,1,Q1 2026,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2021-03-31,2021,1,Q1 2021,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2021-06-30,2021,2,Q2 2021,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2021-09-30,2021,3,Q3 2021,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2021-12-31,2021,4,Q4 2021,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2022-03-31,2022,1,Q1 2022,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2022-06-30,2022,2,Q2 2022,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2022-09-30,2022,3,Q3 2022,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2022-12-31,2022,4,Q4 2022,Quarterly,Actual,68.371546,68.371546,,68.371546,,,,27.502254,27.502254,,27.502254,,,,,,,,,4.581985,165.0,,165.0,,,,,,,,,5.999508,5.999508,,,,,,425.0,,425.0,,15.453279,15.453279,6.216036,6.216036,,1.0,238.60022,238.60022,0.0,238.60022,0.904724,0.904724,0.962096,0.962096,,0.40224706927059983,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2023-03-31,2023,1,Q1 2023,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2023-06-30,2023,2,Q2 2023,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2023-09-30,2023,3,Q3 2023,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2023-12-31,2023,4,Q4 2023,Quarterly,Actual,72.592723,72.592723,,68.371546,,25.955164,25.955164,28.537759,28.537759,,27.502254,,28.2,26.008109,1.03,20.455528,0.230438,-1.313383,0.0,5.999141,172.000859,,165.0,,,178.0,178.0,0.0,0.0,178.0,0.0,6.027133,5.999508,6.312057,6.099321,6.312057,1.268858,1.218505,438.775288,,425.0,,15.375254,15.453279,6.044343,6.216036,0.0,1.0,239.164,239.164,0.0,239.164,0.904724,0.904724,,,0.357544984226587,0.39312148409145636,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2024-03-31,2024,1,Q1 2024,Quarterly,Actual,73.398387,73.398387,,68.371546,,27.595469,27.595469,27.595469,27.595469,,27.502254,,27.595469,31.630138,1.205183,21.109884,0.356533,-5.596385,0.0,3.283445,174.716555,,165.0,,174.716555,178.0,178.0,0.0,0.0,178.0,0.0,6.331349,5.999508,6.450334,6.331349,6.450334,1.30723,1.250139,424.28734,,425.0,,15.375254,15.453279,5.780609,6.216036,0.0,1.0,239.164441,239.164441,0.0,239.164441,,0.904724,0.962096,0.962096,0.3759683302032237,0.3759683302032237,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2024-06-30,2024,2,Q2 2024,Quarterly,Actual,74.581907,74.581907,,68.371546,,28.314257,28.314257,28.314257,28.314257,,27.502254,,28.314257,25.542022,1.205183,21.539588,0.483286,1.083766,0.0,2.872183,180.127817,,165.0,,180.127817,183.0,183.0,0.0,0.0,183.0,0.0,6.361736,5.999508,6.463175,6.361736,6.463175,1.314522,1.25857,435.338889,,425.0,,15.375254,15.453279,5.837058,6.216036,0.05375,1.053448,239.164443,239.164443,12.782874,251.947317,,0.904724,0.962096,0.962096,0.3796397563285691,0.3796397563285691,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2024-09-30,2024,3,Q3 2024,Quarterly,Actual,75.959402,75.959402,,68.371546,,28.599159,28.599159,28.599159,28.599159,,27.502254,,28.599159,24.183972,7.686179,20.027049,0.483508,-3.7545,0.4575,3.585934,183.787799,,165.0,,183.787799,187.373732,187.373732,0.0,0.0,187.373732,0.0,6.426336,5.999508,6.551722,6.426336,6.551722,1.428027,1.020915,433.756706,,425.0,,15.166764,15.453279,5.710376,6.216036,0.052127,1.1,239.0,239.0,15.0,254.0,,0.904724,0.962096,0.962096,0.37650584716293584,0.37650584716293584,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2024-12-31,2024,4,Q4 2024,Quarterly,Actual,78.064241,78.064241,,68.371546,,28.430183,28.430183,28.430183,28.430183,,27.502254,,28.430183,23.322928,5.728934,18.681719,0.345398,-0.967078,1.83,7.405483,180.805903,,165.0,,180.805903,188.211386,188.211386,0.0,0.0,188.211386,0.0,6.359646,5.999508,6.620126,6.359646,6.620126,1.521818,1.106745,433.756706,,425.0,,15.256909,15.453279,5.556407,6.216036,0.043561,1.1,239.0,239.0,15.0,254.0,0.904724,0.904724,0.962096,0.962096,0.3641895781706249,0.3641895781706249,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2025-03-31,2025,1,Q1 2025,Quarterly,Actual,79.716057,79.716057,,68.371546,,28.424322,28.424322,28.424322,28.424322,,27.502254,,28.424322,22.767031,6.549294,16.742695,0.386383,-1.278387,1.83,5.237957,182.024585,,165.0,,182.024585,187.262542,187.262542,0.0,0.0,187.262542,0.0,6.403832,5.999508,6.588109,6.403832,6.588109,1.697715,1.177806,437.12128,,425.0,,15.378424,15.453279,5.483478,6.216036,0.038,1.1,239.0,239.0,15.0,254.0,0.904724,,0.962096,0.962096,0.3565695929993125,0.3565695929993125,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2025-06-30,2025,2,Q2 2025,Quarterly,Actual,81.357423,81.357423,,68.371546,,28.628446,28.628446,28.628446,28.628446,,27.502254,,29.077,20.460085,5.947462,14.835318,0.211406,2.009494,1.83,5.388074,182.709528,,165.0,,182.709528,188.097602,188.097602,0.0,0.0,188.097602,0.0,6.382097,5.999508,6.468948,6.283644,6.468948,1.929749,1.360969,437.12128,,425.0,,15.268774,15.453279,5.372851,6.216036,0.033,1.1,239.0,239.0,15.0,254.0,0.904724,0.904724,0.962096,0.962096,0.3518848673464006,0.3518848673464006,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2025-09-30,2025,3,Q3 2025,Quarterly,Actual,82.146,82.146,,68.371546,,29.4091,29.4091,29.4091,29.4091,,27.502254,,29.665,24.5505,4.1349,14.353,0.2549,0.4688,1.83,5.610536,183.342243,,165.0,,183.342243,188.952779,188.952779,0.0,0.0,188.952779,0.0,6.234201,5.999508,6.369553,6.180423,6.369553,2.048986,1.561775,452.2,,425.0,,15.376193,15.453279,5.504833,6.216036,0.029,1.1,239.0,239.0,15.0,254.0,0.904724,0.904724,0.962096,0.962096,0.3580101283081343,0.3580101283081343,,,
a8498cce-61d8-4417-8778-76b4df2680a7,Radiance Holdings,2025-12-31,2025,4,Q4 2025,Quarterly,Actual,,,,,,,,,,,,,29.676687,,,,,0.0,,10.73008,,,,,,,189.053781,,,189.053781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2020-12-31,2020,4,Q4 2020,Quarterly,Actual,,,331.829241,,251.619873,,,,,-120.110202,,-186.663619,,,,,,,,,,,,-551.641743,,,,,,,,,,,,,,,,6010.282446,,6010.282446,-50.039733,-32.198467,18.112576,23.886358,0.0,1.0,100.74247,100.74247,0.0,100.74247,,,,,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2021-03-31,2021,1,Q1 2021,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2021-06-30,2021,2,Q2 2021,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2021-09-30,2021,3,Q3 2021,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2021-12-31,2021,4,Q4 2021,Quarterly,Actual,,,816.337716,,249.398441,,,,,137.501092,,-185.015655,,,,,,,,,,-776.190332,,-573.37438,,,,,,,,-5.644976,,,,,,,,29428.1725,,5957.220516,214.021373,-32.198467,36.049017,23.886358,1.942895,4.96705,99.853062,495.975121,0.0,495.975121,0.012494,0.013269,,,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2022-03-31,2022,1,Q1 2022,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2022-06-30,2022,2,Q2 2022,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2022-09-30,2022,3,Q3 2022,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2022-12-31,2022,4,Q4 2022,Quarterly,Actual,,,1071.192631,,227.011746,,,,,37.645914,,-168.408137,,,,,,,,,,-599.693064,,-521.906707,,,,,,,,-15.929831,,,,,,,,23628.756428,,5422.483896,627.657926,-32.198467,22.058363,23.886358,0.738285,3.950793,90.889975,359.087466,0.0,359.087466,0.012583,0.013269,0.013596,0.014337,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2023-03-31,2023,1,Q1 2023,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46d3f2b-1254-4e9e-b656-032981fd5d4b,Revolut,2023-06-30,2023,2,Q2 2023,Quarterly,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
