company_id,company_name,cash_flow_date,fiscal_year,fiscal_quarter,period_label,revenue,ebitda,adj_ebitda,gross_profit,net_leverage,ebitda_margin_pct,adj_ebitda_margin_pct,revenue_yoy,ebitda_yoy,adj_ebitda_yoy,gross_profit_yoy,revenue_qoq_delta,leverage_qoq_delta,margin_yoy_pp_change
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2020-07-31,2020,3,Q3 2020,,,,,,,,,,,,,,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2020-12-31,2020,4,Q4 2020,,,,,,,,,,,,,,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2021-12-31,2021,4,Q4 2021,,,,,,,,,,,,,,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-01-31,2022,1,Q1 2022,,,,,,,,,,,,,,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-02-28,2022,1,Q1 2022,,,,,,,,,,,,,,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-03-31,2022,1,Q1 2022,95.058847,1.827169,5.712267,34.470856,1.27246,0.019221,0.060092,,,,,,,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-04-30,2022,2,Q2 2022,98.365704,3.049368,6.812344,36.160708,0.762453,0.031,0.069255,,,,,3.3068569999999937,-0.5100069999999999,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-05-31,2022,2,Q2 2022,93.684499,0.242941,4.236502,33.71008,9.570225,0.002593,0.045221,,,,,-4.681204999999991,8.807772,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-06-30,2022,2,Q2 2022,95.161866,6.160547,8.592994,35.94238,0.377402,0.064738,0.090299,,,,,1.477367000000001,-9.192823,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-07-31,2022,3,Q3 2022,98.017525,7.623116,10.154646,36.928062,0.304993,0.077773,0.1036,0.0311246989982953,3.17209136100711,0.7776910638105677,0.07128357938079632,2.855659000000003,-0.072409,0.05855199999999999
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-08-31,2022,3,Q3 2022,100.737663,7.520413,10.347663,37.648112,0.309159,0.074653,0.102719,0.024113678889544715,1.4662202134999778,0.5189577919142075,0.041133154804380435,2.7201379999999915,0.004166000000000003,0.043653
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-09-30,2022,3,Q3 2022,101.533511,9.198359,11.669566,38.696822,0.252762,0.090594,0.114933,0.08378133078344158,36.86252217616623,1.7545286181854747,0.14793029266023694,0.7958480000000066,-0.05639700000000003,0.088001
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-10-31,2022,4,Q4 2022,102.510007,11.870535,13.690063,39.102659,0.332942,0.115799,0.133549,0.07721728575604012,0.9268637995944191,0.5931656649591518,0.08792625863952255,0.9764959999999974,0.08018000000000003,0.051060999999999995
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-11-30,2022,4,Q4 2022,105.048611,16.558897,17.399493,41.197167,0.240898,0.157631,0.165633,0.07173294775602615,1.17219533324693,0.7134514585737406,0.1156059854968832,2.5386039999999923,-0.09204400000000001,0.079858
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2022-12-31,2022,4,Q4 2022,111.32144,15.073318,16.950329,40.248043,9.763881,0.135404,0.152265,0.10506276088616427,1.0043205073976658,0.638082821212867,0.06905873526938099,6.2728290000000015,9.522983,0.060751
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-01-31,2023,1,Q1 2023,116.209346,11.975746,13.974854,40.756485,12.292994,0.103053,0.120256,0.1445417858149315,0.3019437488795555,0.19754702102888838,0.053225636978664566,4.887906000000001,2.5291130000000006,0.012459000000000012
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-02-28,2023,1,Q1 2023,125.909011,11.26673,13.144618,43.094581,15.788723,0.089483,0.104398,0.22826068093039936,-0.05086586240637001,-0.039842402478352426,0.1020882492927142,9.69966500000001,3.495728999999999,-0.026316000000000006
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-03-31,2023,1,Q1 2023,127.021454,11.56509,13.03061,45.303447,17.779425,0.091048,0.102586,0.20916833445803498,-0.30157848074059534,-0.251092546202352,0.09967384407767646,1.112442999999999,1.9907020000000006,-0.06658299999999999
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-04-30,2023,2,Q2 2023,139.225173,13.782312,15.693422,51.255914,14.620566,0.098993,0.11272,0.2506591093323983,-0.0856484285676187,-0.07415236601012287,0.2735007761743843,12.203719000000007,-3.1588589999999996,-0.036411
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-05-31,2023,2,Q2 2023,143.832778,10.33004,14.00547,52.140053,19.788853,0.07182,0.097373,0.23770404834736783,-0.13741991521864266,0.002190792118472236,0.27930691275265773,4.607604999999978,5.168286999999999,-0.03123300000000001
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-06-30,2023,2,Q2 2023,150.55758,8.218698,13.096283,52.991595,26.839302,0.054588,0.086985,0.19576493218583055,-0.2705338638628955,-0.0036771703825854655,0.22965797022136028,6.724802000000011,7.050449,-0.034894999999999995
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-07-31,2023,3,Q3 2023,147.38532,3.941716,10.554254,49.448398,56.383077,0.026744,0.07161,0.1603183191400092,-0.6591711780885406,-0.19004144855843275,0.09149306011968579,-3.1722599999999943,29.543775,-0.064304
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-08-31,2023,3,Q3 2023,149.985919,4.8545,10.689365,51.268413,53.905447,0.032366,0.071269,0.07729023256448014,-0.6477731747764817,-0.3188633428706626,0.0002438547871764684,2.6005989999999883,-2.477629999999998,-0.06662699999999999
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-09-30,2023,3,Q3 2023,151.107771,8.659883,13.549413,53.438949,30.058772,0.057309,0.089667,0.05057952089335314,-0.1616796256355251,-0.03256277725774295,0.02491167394862447,1.1218520000000183,-23.846675,-0.014510999999999996
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-10-31,2023,4,Q4 2023,152.752741,8.755271,13.541207,55.402539,30.896814,0.057317,0.088648,0.014580209113350418,0.06528686173892759,0.03397330372289606,0.04549672452772936,1.6449699999999723,0.838041999999998,0.0027290000000000023
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-11-30,2023,4,Q4 2023,158.92829,9.863249,14.299852,56.105898,27.943585,0.062061,0.089977,0.07831831555544336,1.5022728679590311,0.35488988610658784,0.1346353020374898,6.175549000000018,-2.9532290000000003,0.035317
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2023-12-31,2023,4,Q4 2023,169.51599,8.228388,13.370717,61.032548,34.776309,0.04854,0.078876,0.13021269683322734,0.6950021629416008,0.25084296401142636,0.19045128235196193,10.587699999999984,6.832723999999999,0.016174
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-01-31,2024,1,Q1 2024,177.857785,11.138231,14.751955,66.253047,27.488706,0.062624,0.082942,0.17702606439744248,0.2861872383264299,0.08875233192758987,0.23978948388374918,8.341795000000019,-7.287602999999997,0.005315
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-02-29,2024,1,Q1 2024,178.165493,12.021127,15.226109,68.827371,26.167272,0.067472,0.08546,0.16636527654845823,0.37301598088739907,0.12442775596001149,0.2423143820177628,0.307707999999991,-1.321434,0.010155000000000004
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-03-31,2024,1,Q1 2024,169.579441,11.32118,13.489235,65.632379,29.215242,0.06676,0.079545,0.06701859687787491,0.14781447776488257,-0.056687090188066204,0.16979464440619052,-8.586051999999995,3.0479699999999994,0.004699000000000002
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-04-30,2024,2,Q2 2024,168.3703,10.784341,12.349291,62.921422,30.993348,0.064051,0.073346,-0.00675859545757307,0.3106262125704328,-0.07639276188404867,0.03094863416156247,-1.2091410000000167,1.778106000000001,0.015510999999999997
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-05-31,2024,2,Q2 2024,160.583089,7.111906,8.77893,59.535938,46.481995,0.044288,0.054669,-0.09712645414987038,-0.36148693630074646,-0.4048971814244281,-0.10138566155304517,-7.787210999999985,15.488646999999997,-0.018335999999999998
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-06-30,2024,2,Q2 2024,156.599319,8.211992,10.52959,57.868521,40.249431,0.05244,0.067239,-0.12104574032189269,-0.31687004055443385,-0.30845168650769533,-0.15922226638585393,-3.9837699999999927,-6.232563999999996,-0.015032000000000004
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-07-31,2024,3,Q3 2024,151.412485,8.596813,11.639126,55.953431,38.174873,0.056777,0.07687,-0.10712947213925536,-0.24064337816376039,-0.13715447910871162,-0.14747214937919587,-5.186834000000005,-2.0745580000000032,-0.009982999999999999
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-08-31,2024,3,Q3 2024,152.121197,10.181334,13.523164,56.033039,32.285546,0.066929,0.088897,-0.09650813118465663,-0.05591505313120198,0.09505590239957909,-0.10947595876011826,0.7087119999999913,-5.8893270000000015,0.0028780000000000056
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-09-30,2024,3,Q3 2024,152.637113,9.167109,11.452905,56.861833,35.752639,0.060058,0.075034,-0.049482022356662984,0.2889806192601533,0.3045900810235414,-0.04491581202600695,0.5159160000000043,3.4670930000000055,0.01577
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-10-31,2024,4,Q4 2024,156.796263,13.134824,15.2243,67.355527,24.916676,0.08377,0.097096,0.0012576299900767896,0.5994686794629123,0.44585876563095034,0.16394070275271064,4.159150000000011,-10.835963000000003,0.03133
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-11-30,2024,4,Q4 2024,161.645485,16.600995,18.132153,72.403469,19.711334,0.1027,0.112172,0.06758359457610119,0.931063872158206,0.5578620765854756,0.29399516179803165,4.8492219999999975,-5.205341999999998,0.045923
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2024-12-31,2024,4,Q4 2024,169.756383,23.937089,25.862487,76.739196,13.630065,0.141008,0.152351,0.11592852506938928,1.3510759002700432,0.9124582826918318,0.36953478464732215,8.110897999999992,-6.081269000000001,0.07407899999999999
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-01-31,2025,1,Q1 2025,175.681094,24.431531,25.627818,72.367824,13.644614,0.139068,0.145877,0.1509723326593579,1.6651293226686843,1.237669656737745,0.2726959399989797,5.924711000000002,0.01454900000000059,0.07901
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-02-28,2025,1,Q1 2025,171.722206,23.159281,24.507044,69.841362,14.607149,0.134865,0.142713,0.09519323174175387,0.7631969031332281,0.609732073067399,0.036906176979359225,-3.9588880000000017,0.962534999999999,0.051095000000000015
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-03-31,2025,1,Q1 2025,166.55895,16.297462,17.183564,66.984896,20.794622,0.097848,0.103168,0.030396549585037912,-0.018284024541902553,-0.052315298685158815,-0.0748385826651482,-5.16325599999999,6.187473000000001,-0.004851999999999995
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-04-30,2025,2,Q2 2025,153.57396,16.41586,14.622071,60.897289,20.062061,0.106892,0.095212,-0.09532733152072402,-0.3142081729319719,-0.4346223934302993,-0.20643827177965227,-12.98499000000001,-0.7325610000000005,-0.034115999999999994
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-05-31,2025,2,Q2 2025,149.983978,13.863268,12.02011,59.335021,23.750823,0.092432,0.080143,-0.14627137966251505,-0.43256654689384794,-0.5309741157050515,-0.18009112723908904,-3.589981999999992,3.6887620000000005,-0.046636
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-06-02,2025,2,Q2 2025,,,,,,,,,,,,,,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-06-30,2025,2,Q2 2025,145.460337,12.932789,10.982282,56.596819,25.842641,0.088909,0.0755,-0.12667354711349946,-0.20645380243868647,-0.3608845056822904,-0.15508088569697864,,,-0.008939000000000002
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-07-31,2025,3,Q3 2025,146.988692,9.126251,10.192677,57.862319,36.079825,0.062088,0.069343,-0.0428801080599863,-0.4440589161944607,-0.30292521490286844,-0.049837522323859136,1.5283549999999764,10.237184,-0.044804000000000004
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-08-31,2025,3,Q3 2025,144.604333,6.464962,7.419655,53.55877,51.083671,0.044708,0.05131,-0.03586813119465341,-0.5336624813139297,-0.38272985854538777,-0.09734977594429427,-2.3843589999999892,15.003846000000003,-0.047724
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-09-30,2025,3,Q3 2025,143.812471,4.855865,5.962067,51.249648,67.975202,0.033765,0.041457,,,,,-0.791862000000009,16.891530999999993,
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-10-31,2025,4,Q4 2025,141.582771,4.224652,4.87689,49.397865,78.153617,0.029839,0.034446,-0.02665720484340691,-0.673337901051351,-0.5559310897316241,-0.12719714865953863,-2.22969999999998,10.178415000000001,-0.05907
1589beca-4545-44a3-b9ed-3d1d9334dcee,ATI,2025-11-30,2025,4,Q4 2025,133.312943,5.541965,6.486459,48.672326,59.573388,0.041571,0.048656,-0.09303946319897859,-0.39274462207975647,-0.363615760609308,-0.15882517601826504,-8.269828000000018,-18.580228999999996,-0.020517
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2017-04-06,2017,2,Q2 2017,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2020-12-31,2020,4,Q4 2020,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2021-12-31,2021,4,Q4 2021,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-01-31,2022,1,Q1 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-02-28,2022,1,Q1 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-03-31,2022,1,Q1 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-04-30,2022,2,Q2 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-05-31,2022,2,Q2 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-06-30,2022,2,Q2 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-07-31,2022,3,Q3 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-08-31,2022,3,Q3 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-09-30,2022,3,Q3 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-10-31,2022,4,Q4 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-11-30,2022,4,Q4 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2022-12-31,2022,4,Q4 2022,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-01-31,2023,1,Q1 2023,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-02-28,2023,1,Q1 2023,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-03-31,2023,1,Q1 2023,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-04-30,2023,2,Q2 2023,,,,,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-05-31,2023,2,Q2 2023,91.478292,0.417188,0.417188,39.013119,,,,,,,,,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-06-30,2023,2,Q2 2023,96.542274,3.176417,3.176417,42.230582,,,,,,,,5.06398200000001,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-07-31,2023,3,Q3 2023,97.475529,3.599347,3.599347,43.104004,,,,,,,,0.9332549999999884,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-08-31,2023,3,Q3 2023,95.798063,2.921497,2.921497,42.429625,,,,,,,,-1.6774659999999955,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-09-30,2023,3,Q3 2023,88.530875,-0.223729,-0.223729,38.727284,,,,-0.03221985167803528,-1.5362786082054132,-1.5362786082054132,-0.007326637995798434,-7.267188000000004,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-10-31,2023,4,Q4 2023,85.266826,-2.231768,-2.231768,36.061161,,,,-0.11679285698200988,-1.7026054828443495,-1.7026054828443495,-0.14608894094805513,-3.264049,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-11-30,2023,4,Q4 2023,87.91198,-1.57277,-1.57277,36.342928,,,,-0.09811230673085135,-1.4369598152109258,-1.4369598152109258,-0.156854940900618,2.645154000000005,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2023-12-31,2023,4,Q4 2023,91.652969,0.833431,0.833431,37.229633,148.253848,,,-0.04326907945936235,-0.7147246771090301,-0.7147246771090301,-0.12255569074673654,3.740988999999999,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-01-31,2024,1,Q1 2024,86.134693,-0.66744,-0.66744,33.968428,,,,-0.027066060286877275,,,-0.12288122244771915,-5.518276,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-02-29,2024,1,Q1 2024,80.500998,-1.330359,-1.330359,31.114153,,,,-0.05589310900349451,,,-0.1371838250021955,-5.633695000000003,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-03-31,2024,1,Q1 2024,77.878498,-1.35066,-1.35066,30.608732,-86.772421,,,-0.11413099784579993,,,-0.1577802426926086,-2.6225000000000023,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-04-30,2024,2,Q2 2024,84.901137,2.291526,2.291526,35.634418,,,,-0.0736673571371157,1.7495089575501752,1.7495089575501752,-0.042847991544799895,7.022639000000012,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-05-31,2024,2,Q2 2024,91.095828,4.593601,4.593601,40.060888,,,,0.05759740735361997,,,0.1793565483807492,6.194690999999992,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-06-30,2024,2,Q2 2024,95.902821,4.986106,4.986106,42.678613,31.336649,,,0.19132462183884985,,,0.37167844485434,4.806993000000006,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-07-31,2024,3,Q3 2024,98.292722,5.07332,5.07332,43.900711,,,,0.26212914378497654,,,0.43425448006144135,2.3899009999999947,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-08-31,2024,3,Q3 2024,95.502421,3.5585,3.5585,41.542963,21.151306,,,0.12486621940057166,0.5528953195381592,0.5528953195381592,0.165810060374776,-2.7903009999999995,,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-09-30,2024,3,Q3 2024,90.379336,2.913362,2.913362,39.308576,55.737351,,,-0.007865255914903176,-0.36577817707719934,-0.36577817707719934,-0.018779214280022858,-5.123085000000003,34.586045,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-10-31,2024,4,Q4 2024,90.325688,2.343823,2.343823,37.810487,96.333698,,,-0.05815400362414786,-0.5299291671697313,-0.5299291671697313,-0.11406476588168403,-0.05364799999999548,40.596347,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-11-30,2024,4,Q4 2024,89.357274,2.296821,2.296821,37.994242,32.887238,,,-0.09090650679101138,-0.5472745657675842,-0.5472745657675842,-0.13454153396285543,-0.9684139999999957,-63.446459999999995,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2024-12-31,2024,4,Q4 2024,92.268598,3.405054,3.405054,36.886392,46.318392,,,-0.03386116253534558,-0.04312097794014337,-0.04312097794014337,-0.11209048810504921,2.9113239999999934,13.431154,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2025-01-31,2025,1,Q1 2025,81.091156,0.761623,0.761623,31.999623,95.098836,,,-0.10276884530331135,-0.7385759133262533,-0.7385759133262533,-0.1859378726922085,-11.177442,48.780444,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2025-02-28,2025,1,Q1 2025,74.86638,-1.308563,-1.308563,28.560166,-32.350808,,,-0.17115073621138643,-1.5583028240613732,-1.5583028240613732,-0.24464961268549656,-6.224775999999991,-127.449644,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2025-03-31,2025,1,Q1 2025,70.345647,-4.021118,-4.021118,28.182152,-39.714568,,,-0.21275970213684006,-2.7507319899983504,-2.7507319899983504,-0.2582520267149954,-4.520733000000007,-7.363759999999999,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2025-04-30,2025,2,Q2 2025,79.376576,-1.414004,-1.414004,32.811928,-51.054897,,,-0.13972274727746484,-1.4152662483473097,-1.4152662483473097,-0.11045981401488113,9.030929,-11.340328999999997,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2025-05-31,2025,2,Q2 2025,87.273698,0.020169,0.020169,36.676528,3615.262809,,,0.07624187772091938,-0.9735183942711815,-0.9735183942711815,0.14615500313863067,7.897121999999996,3666.317706,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2025-06-30,2025,2,Q2 2025,90.016282,0.549534,0.549534,38.113857,355.290552,,,0.2023592165134737,,,0.3345110459091871,2.742584000000008,-3259.972257,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2025-07-31,2025,3,Q3 2025,92.853085,1.287838,1.287838,39.565858,-0.089734,,,0.3199549504463296,,,0.40393317018515834,2.836802999999989,-355.380286,
fc7032aa-7688-4937-bbe7-c874e2f64461,BrewDog,2025-08-31,2025,3,Q3 2025,87.819131,-0.374328,-0.374328,36.4445,,,,0.10636078583183027,,,0.11070888610995355,-5.033953999999994,,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2020-09-30,2020,3,Q3 2020,,,,,,,,,,,,,,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2020-10-31,2020,4,Q4 2020,,,,,,,,,,,,,,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2020-11-30,2020,4,Q4 2020,,,,,,,,,,,,,,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2020-12-31,2020,4,Q4 2020,21.578288,3.378342,3.5478,6.994461,-8.997004,,,,,,,,,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-01-31,2021,1,Q1 2021,22.240142,3.292219,3.412321,7.138479,-8.609909,,,,,,,0.6618539999999982,0.3870950000000004,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-02-28,2021,1,Q1 2021,22.28759,3.156254,3.278381,7.149564,-9.04328,,,,,,,0.04744800000000282,-0.4333709999999993,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-03-31,2021,1,Q1 2021,23.945995,3.736843,3.898251,8.029687,-7.282773,,,,,,,1.6584049999999984,1.7605069999999996,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-04-30,2021,2,Q2 2021,24.816885,4.093543,4.253045,8.481179,-6.64507,,,0.15008591042996547,0.21170177560471984,0.19878375331191164,0.21255647861929586,0.8708899999999993,0.6377030000000001,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-05-31,2021,2,Q2 2021,26.210531,4.643427,4.802659,9.109815,-5.896895,,,0.17852354539822637,0.4104247013944091,0.4074464272265125,0.27615630724696383,1.3936460000000004,0.7481749999999998,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-06-30,2021,2,Q2 2021,25.699212,4.649199,4.767231,9.111309,-5.919961,,,0.15307271894359137,0.47301167776737874,0.4541418462344675,0.2743866618999425,-0.5113190000000003,-0.02306600000000003,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-07-31,2021,3,Q3 2021,26.504432,4.656371,4.900335,9.268694,-5.802547,,,0.10684195833165426,0.24607081432107267,0.2570598968614386,0.1543032748349968,0.805220000000002,0.11741400000000013,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-08-31,2021,3,Q3 2021,26.390265,4.240386,4.632995,9.084633,-6.4866,,,0.06339957653831253,0.03587185965800276,0.08933599338826652,0.07115213580564696,-0.1141670000000019,-0.6840530000000005,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-09-30,2021,3,Q3 2021,26.53322,3.984799,4.496849,8.742313,-6.606298,,,0.01231142551060871,-0.14184092912411453,-0.06367514329041478,-0.040341324165199845,0.1429550000000006,-0.11969799999999964,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-10-31,2021,4,Q4 2021,25.986216,4.2151,4.599781,8.836696,-6.167452,,,0.011167813238787228,-0.09337070751327285,-0.03512521209901506,-0.030139796597832478,-0.5470040000000012,0.43884599999999985,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-11-30,2021,4,Q4 2021,25.671022,4.646047,4.890827,8.877283,-5.565106,,,-0.03144417507230491,-0.0022171772824802357,-0.0019402755117762956,-0.04222935831089037,-0.3151939999999982,0.6023459999999998,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2021-12-31,2021,4,Q4 2021,25.400011,4.730675,4.898411,8.939903,-5.365856,,,-0.03752345798725402,0.11562367199589843,0.05728821205289453,-0.015931298490539012,-0.27101100000000145,0.19925000000000015,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2022-01-31,2022,1,Q1 2022,25.093407,4.658932,4.847586,8.876874,-5.553644,,,-0.05426454082844076,0.1691761617085328,0.07799617020718277,0.015391922023382312,-0.3066040000000001,-0.1877880000000003,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2022-02-28,2022,1,Q1 2022,24.815797,3.689904,4.777342,8.986957,-7.003803,,,-0.045039993510405635,-0.12459870465706623,0.03860205518480116,0.017004206096939447,-0.27760999999999925,-1.4501589999999993,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2022-03-31,2022,1,Q1 2022,25.657501,3.958161,5.063034,9.557586,-6.052914,,,-0.0005267028324778336,-0.14805833862636347,0.03521020064704808,0.07663414583043036,0.841704,0.9508889999999992,
12674f4b-ef12-41c8-a456-d4e08aea0ab2,Cadogan Tate,2022-04-30,2022,2,Q2 2022,26.75901,3.774464,5.331079,10.013081,-6.3282,,,0.05350387446682605,-0.2021299286042689,0.08832823542164991,0.12004358436551274,1.101509,-0.2752859999999995,
